Tanggal Penjualan,ID Produk,Nama Produk,Kategori,Jumlah Terjual,Harga Satuan,Total Penjualan,HPP Satuan,Total HPP,Profit,Margin (%),Period Status
2024-06-24,93,Vitamin C 1000mg,Kesehatan,2,20000,40000,14000,28000,12000,30.0,Normal
2024-06-24,59,Panci Stainless 24cm,Alat Rumah Tangga,1,85000,85000,62000,62000,23000,27.06,Normal
2024-06-24,7,Setrika Mini,Alat Rumah Tangga,1,50000,50000,37000,37000,13000,26.0,Normal
2024-06-24,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,65000,65000,25000,27.78,Normal
2024-06-24,72,Kabel HDMI 1.5m,Elektronik,2,25000,50000,19000,38000,12000,24.0,Normal
2024-06-24,36,Kacamata Hitam Fashion,Clothing & Fashion,1,40000,40000,29000,29000,11000,27.5,Normal
2024-06-24,35,Topi Baseball,Clothing & Fashion,3,15000,45000,10000,30000,15000,33.33,Normal
2024-06-24,80,Sabun Mandi Cair,Kecantikan & Perawatan,3,18000,54000,14000,42000,12000,22.22,Normal
2024-06-25,25,Gantungan Kunci Lucu,Aksesori Umum,13,5000,65000,3000,39000,26000,40.0,Normal
2024-06-25,98,Kipas Angin DC,Elektronik,1,40000,40000,28000,28000,12000,30.0,Normal
2024-06-25,41,Senter LED Senter Senter,Elektronik,2,20000,40000,14000,28000,12000,30.0,Normal
2024-06-26,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,71000,71000,19000,21.11,Normal
2024-06-26,70,Lampu Emergency,Elektronik,1,35000,35000,27000,27000,8000,22.86,Normal
2024-06-26,26,Jam Alarm Meja,Elektronik,3,18000,54000,13000,39000,15000,27.78,Normal
2024-06-26,44,Keyboard Mechanical,Elektronik,1,150000,150000,109000,109000,41000,27.33,Normal
2024-06-26,49,Flashdisk 64GB,Elektronik,1,120000,120000,87000,87000,33000,27.5,Normal
2024-06-26,46,Earphone In-Ear,Elektronik,2,25000,50000,18000,36000,14000,28.0,Normal
2024-06-27,23,Tas Belanja Lipat,Aksesori Umum,6,10000,60000,7000,42000,18000,30.0,Normal
2024-06-27,50,Router WiFi Portabel,Elektronik,1,160000,160000,126000,126000,34000,21.25,Normal
2024-06-27,104,Tirai Gorden Jendela,Home & Living,1,75000,75000,52000,52000,23000,30.67,Normal
2024-06-27,97,Kasur Karpet Lipat,Home & Living,1,90000,90000,71000,71000,19000,21.11,Normal
2024-06-27,8,Blender Portable,Alat Rumah Tangga,1,75000,75000,54000,54000,21000,28.0,Normal
2024-06-27,81,Shampoo Botol,Kecantikan & Perawatan,2,25000,50000,18000,36000,14000,28.0,Normal
2024-06-28,4,Speaker Mini Bluetooth,Elektronik,1,60000,60000,42000,42000,18000,30.0,Normal
2024-06-28,110,Dompet Mini Wanita,Aksesori Umum,1,25000,25000,19000,19000,6000,24.0,Normal
2024-06-28,116,Kabel Data USB A to C,Aksesori Umum,2,15000,30000,11000,22000,8000,26.67,Normal
2024-06-28,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,2,25000,50000,18000,36000,14000,28.0,Normal
2024-06-29,96,Sepatu Sandal Jepit,Footwear,1,25000,25000,17000,17000,8000,32.0,Normal
2024-06-29,19,Magic Com Mini,Alat Rumah Tangga,1,130000,130000,102000,102000,28000,21.54,Normal
2024-06-29,39,Tenda Lipat 2 Orang,Outdoor & Travel,1,160000,160000,115000,115000,45000,28.12,Normal
2024-06-29,106,Tempat HP Rotan,Home & Living,1,25000,25000,18000,18000,7000,28.0,Normal
2024-06-29,21,Set Sendok Garpu Emas,Perlengkapan Rumah,1,15000,15000,11000,11000,4000,26.67,Normal
2024-06-29,56,Kotak Perhiasan Kayu,Perlengkapan Rumah,1,35000,35000,27000,27000,8000,22.86,Normal
2024-06-30,106,Tempat HP Rotan,Home & Living,1,25000,25000,17000,17000,8000,32.0,Normal
2024-06-30,75,Hanger Plastik 10pcs,Hanger & Penyimpanan,1,20000,20000,15000,15000,5000,25.0,Normal
2024-06-30,48,Power Bank 10000mAh,Elektronik,1,90000,90000,69000,69000,21000,23.33,Normal
2024-06-30,49,Flashdisk 64GB,Elektronik,1,120000,120000,88000,88000,32000,26.67,Normal
2024-06-30,30,Lap Microfiber,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Normal
2024-06-30,79,Pewangi Ruangan,Kecantikan & Perawatan,1,15000,15000,11000,11000,4000,26.67,Normal
2024-06-30,33,Kemeja Katun Slim Fit,Clothing & Fashion,1,65000,65000,45000,45000,20000,30.77,Normal
2024-06-30,54,Gantungan Kunci Logam,Aksesori Umum,8,3000,24000,2000,16000,8000,33.33,Normal
2024-06-30,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,92000,92000,38000,29.23,Normal
2024-07-01,120,Baskom Plastik 10L,Alat Rumah Tangga,2,25000,50000,18000,36000,14000,28.0,Normal
2024-07-01,103,Kotak Obat Plastik,Home & Living,3,18000,54000,13000,39000,15000,27.78,Normal
2024-07-01,13,Tempat Makan Plastik,Perlengkapan Rumah,7,10000,70000,7000,49000,21000,30.0,Normal
2024-07-01,3,Charger USB-C,Elektronik,2,20000,40000,15000,30000,10000,25.0,Normal
2024-07-02,102,Suspending Organizer,Hanger & Penyimpanan,2,20000,40000,14000,28000,12000,30.0,Normal
2024-07-02,62,Gelas Minum Plastik,Perlengkapan Rumah,7,8000,56000,5000,35000,21000,37.5,Normal
2024-07-02,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,1,25000,25000,19000,19000,6000,24.0,Normal
2024-07-02,107,Hiasan Dinding Minimalis,Home & Living,1,30000,30000,23000,23000,7000,23.33,Normal
2024-07-02,104,Tirai Gorden Jendela,Home & Living,1,75000,75000,57000,57000,18000,24.0,Normal
2024-07-02,108,Gantungan Baju Dinding,Hanger & Penyimpanan,3,15000,45000,11000,33000,12000,26.67,Normal
2024-07-02,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,25000,25000,10000,28.57,Normal
2024-07-02,89,Hand Sanitizer 60ml,Kesehatan,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-03,47,Smartwatch Basic,Elektronik,1,120000,120000,94000,94000,26000,21.67,Normal
2024-07-03,20,Termos Air Panas,Perlengkapan Rumah,1,35000,35000,25000,25000,10000,28.57,Normal
2024-07-03,50,Router WiFi Portabel,Elektronik,1,160000,160000,120000,120000,40000,25.0,Normal
2024-07-03,66,Buku Tulis 100 Lembar,Edukasi & Hobi,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-03,2,Power Bank 2000mAh,Elektronik,1,35000,35000,26000,26000,9000,25.71,Normal
2024-07-04,48,Power Bank 10000mAh,Elektronik,1,90000,90000,68000,68000,22000,24.44,Normal
2024-07-04,74,Sarung Baju Jas,Hanger & Penyimpanan,3,12000,36000,8000,24000,12000,33.33,Normal
2024-07-04,85,Lotion Tubuh,Kecantikan & Perawatan,1,30000,30000,21000,21000,9000,30.0,Normal
2024-07-05,70,Lampu Emergency,Elektronik,1,35000,35000,25000,25000,10000,28.57,Normal
2024-07-05,33,Kemeja Katun Slim Fit,Clothing & Fashion,1,65000,65000,46000,46000,19000,29.23,Normal
2024-07-05,96,Sepatu Sandal Jepit,Footwear,3,25000,75000,19000,57000,18000,24.0,Normal
2024-07-05,81,Shampoo Botol,Kecantikan & Perawatan,1,25000,25000,19000,19000,6000,24.0,Normal
2024-07-05,52,Charger Wireless,Elektronik,1,55000,55000,38000,38000,17000,30.91,Normal
2024-07-05,79,Pewangi Ruangan,Kecantikan & Perawatan,3,15000,45000,11000,33000,12000,26.67,Normal
2024-07-06,48,Power Bank 10000mAh,Elektronik,1,90000,90000,64000,64000,26000,28.89,Normal
2024-07-06,111,Casing HP Softcase,Aksesori Umum,1,15000,15000,11000,11000,4000,26.67,Normal
2024-07-06,47,Smartwatch Basic,Elektronik,1,120000,120000,89000,89000,31000,25.83,Normal
2024-07-06,94,Minyak Kayu Putih,Obat Tradisional,2,10000,20000,7000,14000,6000,30.0,Normal
2024-07-06,24,Payung Lipat Transparan,Aksesori Umum,1,25000,25000,19000,19000,6000,24.0,Normal
2024-07-06,98,Kipas Angin DC,Elektronik,1,40000,40000,29000,29000,11000,27.5,Normal
2024-07-06,1,Lampu LED 5W,Elektronik,1,15000,15000,11000,11000,4000,26.67,Normal
2024-07-07,75,Hanger Plastik 10pcs,Hanger & Penyimpanan,1,20000,20000,14000,14000,6000,30.0,Normal
2024-07-07,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,1,25000,25000,18000,18000,7000,28.0,Normal
2024-07-07,74,Sarung Baju Jas,Hanger & Penyimpanan,1,12000,12000,8000,8000,4000,33.33,Normal
2024-07-07,48,Power Bank 10000mAh,Elektronik,1,90000,90000,66000,66000,24000,26.67,Normal
2024-07-07,53,Sarung Bantal 2 pcs,Home & Living,1,25000,25000,19000,19000,6000,24.0,Normal
2024-07-07,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,97000,97000,33000,25.38,Normal
2024-07-07,68,Vas Bunga Plastik,Perlengkapan Rumah,1,15000,15000,11000,11000,4000,26.67,Normal
2024-07-08,35,Topi Baseball,Clothing & Fashion,3,15000,45000,10000,30000,15000,33.33,Normal
2024-07-08,97,Kasur Karpet Lipat,Home & Living,1,90000,90000,69000,69000,21000,23.33,Normal
2024-07-08,7,Setrika Mini,Alat Rumah Tangga,1,50000,50000,39000,39000,11000,22.0,Normal
2024-07-09,88,Lip Balm,Kecantikan & Perawatan,3,12000,36000,9000,27000,9000,25.0,Normal
2024-07-09,56,Kotak Perhiasan Kayu,Perlengkapan Rumah,1,35000,35000,27000,27000,8000,22.86,Normal
2024-07-09,93,Vitamin C 1000mg,Kesehatan,2,20000,40000,15000,30000,10000,25.0,Normal
2024-07-09,83,Krim Wajah Siang,Kecantikan & Perawatan,1,45000,45000,35000,35000,10000,22.22,Normal
2024-07-09,41,Senter LED Senter Senter,Elektronik,2,20000,40000,14000,28000,12000,30.0,Normal
2024-07-09,89,Hand Sanitizer 60ml,Kesehatan,7,10000,70000,7000,49000,21000,30.0,Normal
2024-07-09,62,Gelas Minum Plastik,Perlengkapan Rumah,6,8000,48000,5000,30000,18000,37.5,Normal
2024-07-09,24,Payung Lipat Transparan,Aksesori Umum,2,25000,50000,18000,36000,14000,28.0,Normal
2024-07-09,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,63000,63000,27000,30.0,Normal
2024-07-10,91,Thermometer Digital,Kesehatan,1,50000,50000,39000,39000,11000,22.0,Normal
2024-07-10,11,Wajan Penggorengan,Alat Rumah Tangga,1,40000,40000,31000,31000,9000,22.5,Normal
2024-07-10,16,Kursi Lipat Ringan,Furniture Ringan,1,70000,70000,53000,53000,17000,24.29,Normal
2024-07-10,109,Tempat Kartu Kulit,Aksesori Umum,2,20000,40000,15000,30000,10000,25.0,Normal
2024-07-10,103,Kotak Obat Plastik,Home & Living,2,18000,36000,13000,26000,10000,27.78,Normal
2024-07-10,11,Wajan Penggorengan,Alat Rumah Tangga,1,40000,40000,28000,28000,12000,30.0,Normal
2024-07-10,109,Tempat Kartu Kulit,Aksesori Umum,2,20000,40000,14000,28000,12000,30.0,Normal
2024-07-10,23,Tas Belanja Lipat,Aksesori Umum,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-11,1,Lampu LED 5W,Elektronik,3,15000,45000,10000,30000,15000,33.33,Normal
2024-07-11,7,Setrika Mini,Alat Rumah Tangga,1,50000,50000,35000,35000,15000,30.0,Normal
2024-07-11,33,Kemeja Katun Slim Fit,Clothing & Fashion,1,65000,65000,46000,46000,19000,29.23,Normal
2024-07-11,82,Kondisioner Rambut,Kecantikan & Perawatan,2,25000,50000,19000,38000,12000,24.0,Normal
2024-07-11,98,Kipas Angin DC,Elektronik,1,40000,40000,31000,31000,9000,22.5,Normal
2024-07-12,8,Blender Portable,Alat Rumah Tangga,1,75000,75000,59000,59000,16000,21.33,Normal
2024-07-12,18,Dispenser Air Manual,Alat Rumah Tangga,1,150000,150000,116000,116000,34000,22.67,Normal
2024-07-12,113,Tas Selempang Simple,Aksesori Umum,1,45000,45000,32000,32000,13000,28.89,Normal
2024-07-12,66,Buku Tulis 100 Lembar,Edukasi & Hobi,6,10000,60000,7000,42000,18000,30.0,Normal
2024-07-12,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,91000,91000,39000,30.0,Normal
2024-07-13,84,Masker Wajah Sheet,Kecantikan & Perawatan,3,8000,24000,6000,18000,6000,25.0,Normal
2024-07-13,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,1,25000,25000,19000,19000,6000,24.0,Normal
2024-07-13,118,Colokan Timer,Aksesori Umum,1,40000,40000,29000,29000,11000,27.5,Normal
2024-07-13,103,Kotak Obat Plastik,Home & Living,1,18000,18000,13000,13000,5000,27.78,Normal
2024-07-13,82,Kondisioner Rambut,Kecantikan & Perawatan,1,25000,25000,18000,18000,7000,28.0,Normal
2024-07-13,114,Kantong HP Anti Air,Aksesori Umum,1,20000,20000,15000,15000,5000,25.0,Normal
2024-07-14,74,Sarung Baju Jas,Hanger & Penyimpanan,2,12000,24000,8000,16000,8000,33.33,Normal
2024-07-14,9,Kipas Angin USB,Elektronik,1,25000,25000,19000,19000,6000,24.0,Normal
2024-07-14,62,Gelas Minum Plastik,Perlengkapan Rumah,2,8000,16000,5000,10000,6000,37.5,Normal
2024-07-14,34,Rok Wanita Denim,Clothing & Fashion,1,75000,75000,58000,58000,17000,22.67,Normal
2024-07-14,68,Vas Bunga Plastik,Perlengkapan Rumah,2,15000,30000,10000,20000,10000,33.33,Normal
2024-07-14,85,Lotion Tubuh,Kecantikan & Perawatan,1,30000,30000,23000,23000,7000,23.33,Normal
2024-07-14,80,Sabun Mandi Cair,Kecantikan & Perawatan,1,18000,18000,13000,13000,5000,27.78,Normal
2024-07-15,47,Smartwatch Basic,Elektronik,1,120000,120000,94000,94000,26000,21.67,Normal
2024-07-15,99,Speaker Mini Bluetooth,Elektronik,1,50000,50000,35000,35000,15000,30.0,Normal
2024-07-15,40,Kantong Sleeping Bag,Outdoor & Travel,1,75000,75000,54000,54000,21000,28.0,Normal
2024-07-15,59,Panci Stainless 24cm,Alat Rumah Tangga,1,85000,85000,67000,67000,18000,21.18,Normal
2024-07-15,115,USB Flashdisk 32GB,Aksesori Umum,1,50000,50000,37000,37000,13000,26.0,Normal
2024-07-16,13,Tempat Makan Plastik,Perlengkapan Rumah,6,10000,60000,7000,42000,18000,30.0,Normal
2024-07-16,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,65000,65000,25000,27.78,Normal
2024-07-16,23,Tas Belanja Lipat,Aksesori Umum,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-16,111,Casing HP Softcase,Aksesori Umum,3,15000,45000,11000,33000,12000,26.67,Normal
2024-07-16,105,Tempat Tisu Meja,Home & Living,4,12000,48000,8000,32000,16000,33.33,Normal
2024-07-16,27,Penampung Sampah Rumah,Perlengkapan Rumah,2,22000,44000,16000,32000,12000,27.27,Normal
2024-07-16,11,Wajan Penggorengan,Alat Rumah Tangga,1,40000,40000,28000,28000,12000,30.0,Normal
2024-07-16,26,Jam Alarm Meja,Elektronik,3,18000,54000,14000,42000,12000,22.22,Normal
2024-07-16,24,Payung Lipat Transparan,Aksesori Umum,2,25000,50000,17000,34000,16000,32.0,Normal
2024-07-17,75,Hanger Plastik 10pcs,Hanger & Penyimpanan,3,20000,60000,15000,45000,15000,25.0,Normal
2024-07-17,96,Sepatu Sandal Jepit,Footwear,1,25000,25000,17000,17000,8000,32.0,Normal
2024-07-17,18,Dispenser Air Manual,Alat Rumah Tangga,1,150000,150000,108000,108000,42000,28.0,Normal
2024-07-18,72,Kabel HDMI 1.5m,Elektronik,2,25000,50000,19000,38000,12000,24.0,Normal
2024-07-18,51,Bola Lampu LED 10W,Elektronik,3,20000,60000,15000,45000,15000,25.0,Normal
2024-07-18,15,Meja Lipat Mini,Furniture Ringan,1,85000,85000,61000,61000,24000,28.24,Normal
2024-07-18,66,Buku Tulis 100 Lembar,Edukasi & Hobi,7,10000,70000,7000,49000,21000,30.0,Normal
2024-07-18,52,Charger Wireless,Elektronik,1,55000,55000,38000,38000,17000,30.91,Normal
2024-07-20,81,Shampoo Botol,Kecantikan & Perawatan,1,25000,25000,18000,18000,7000,28.0,Normal
2024-07-20,72,Kabel HDMI 1.5m,Elektronik,1,25000,25000,17000,17000,8000,32.0,Normal
2024-07-20,104,Tirai Gorden Jendela,Home & Living,1,75000,75000,53000,53000,22000,29.33,Normal
2024-07-20,78,Pembersih Lantai Cair,Kebersihan,1,20000,20000,14000,14000,6000,30.0,Normal
2024-07-20,66,Buku Tulis 100 Lembar,Edukasi & Hobi,2,10000,20000,7000,14000,6000,30.0,Normal
2024-07-21,110,Dompet Mini Wanita,Aksesori Umum,1,25000,25000,18000,18000,7000,28.0,Normal
2024-07-21,43,Mouse Wireless,Elektronik,1,30000,30000,22000,22000,8000,26.67,Normal
2024-07-21,32,Celana Pendek Casual,Clothing & Fashion,1,45000,45000,31000,31000,14000,31.11,Normal
2024-07-21,4,Speaker Mini Bluetooth,Elektronik,1,60000,60000,46000,46000,14000,23.33,Normal
2024-07-21,120,Baskom Plastik 10L,Alat Rumah Tangga,1,25000,25000,18000,18000,7000,28.0,Normal
2024-07-21,29,Sabun Cuci Piring Cair,Sembako,1,12000,12000,8000,8000,4000,33.33,Normal
2024-07-21,48,Power Bank 10000mAh,Elektronik,1,90000,90000,67000,67000,23000,25.56,Normal
2024-07-22,110,Dompet Mini Wanita,Aksesori Umum,2,25000,50000,17000,34000,16000,32.0,Normal
2024-07-22,101,Gantungan Tas Dinding,Hanger & Penyimpanan,4,15000,60000,10000,40000,20000,33.33,Normal
2024-07-22,1,Lampu LED 5W,Elektronik,3,15000,45000,11000,33000,12000,26.67,Normal
2024-07-22,86,Parfum Roll On,Kecantikan & Perawatan,2,15000,30000,11000,22000,8000,26.67,Normal
2024-07-22,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,26000,26000,9000,25.71,Normal
2024-07-22,37,Sepatu Sneakers Pria,Footwear,1,110000,110000,79000,79000,31000,28.18,Normal
2024-07-22,98,Kipas Angin DC,Elektronik,1,40000,40000,29000,29000,11000,27.5,Normal
2024-07-23,34,Rok Wanita Denim,Clothing & Fashion,1,75000,75000,53000,53000,22000,29.33,Normal
2024-07-23,107,Hiasan Dinding Minimalis,Home & Living,1,30000,30000,21000,21000,9000,30.0,Normal
2024-07-23,120,Baskom Plastik 10L,Alat Rumah Tangga,2,25000,50000,19000,38000,12000,24.0,Normal
2024-07-23,47,Smartwatch Basic,Elektronik,1,120000,120000,92000,92000,28000,23.33,Normal
2024-07-23,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,68000,68000,22000,24.44,Normal
2024-07-23,13,Tempat Makan Plastik,Perlengkapan Rumah,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-23,9,Kipas Angin USB,Elektronik,2,25000,50000,18000,36000,14000,28.0,Normal
2024-07-23,59,Panci Stainless 24cm,Alat Rumah Tangga,1,85000,85000,64000,64000,21000,24.71,Normal
2024-07-23,14,Jam Dinding Digital,Elektronik,1,30000,30000,22000,22000,8000,26.67,Normal
2024-07-24,8,Blender Portable,Alat Rumah Tangga,1,75000,75000,59000,59000,16000,21.33,Normal
2024-07-24,33,Kemeja Katun Slim Fit,Clothing & Fashion,1,65000,65000,45000,45000,20000,30.77,Normal
2024-07-24,21,Set Sendok Garpu Emas,Perlengkapan Rumah,2,15000,30000,10000,20000,10000,33.33,Normal
2024-07-24,81,Shampoo Botol,Kecantikan & Perawatan,2,25000,50000,19000,38000,12000,24.0,Normal
2024-07-25,50,Router WiFi Portabel,Elektronik,1,160000,160000,113000,113000,47000,29.38,Normal
2024-07-25,23,Tas Belanja Lipat,Aksesori Umum,6,10000,60000,7000,42000,18000,30.0,Normal
2024-07-25,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,64000,64000,26000,28.89,Normal
2024-07-25,14,Jam Dinding Digital,Elektronik,1,30000,30000,22000,22000,8000,26.67,Normal
2024-07-25,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,69000,69000,21000,23.33,Normal
2024-07-26,112,Holder HP Mobil,Aksesori Umum,3,20000,60000,15000,45000,15000,25.0,Normal
2024-07-26,3,Charger USB-C,Elektronik,3,20000,60000,14000,42000,18000,30.0,Normal
2024-07-26,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,2,25000,50000,19000,38000,12000,24.0,Normal
2024-07-26,109,Tempat Kartu Kulit,Aksesori Umum,2,20000,40000,14000,28000,12000,30.0,Normal
2024-07-26,41,Senter LED Senter Senter,Elektronik,3,20000,60000,14000,42000,18000,30.0,Normal
2024-07-26,120,Baskom Plastik 10L,Alat Rumah Tangga,2,25000,50000,19000,38000,12000,24.0,Normal
2024-07-26,108,Gantungan Baju Dinding,Hanger & Penyimpanan,4,15000,60000,11000,44000,16000,26.67,Normal
2024-07-27,99,Speaker Mini Bluetooth,Elektronik,1,50000,50000,35000,35000,15000,30.0,Normal
2024-07-27,119,Box Makanan 600ml,Perlengkapan Rumah,2,10000,20000,7000,14000,6000,30.0,Normal
2024-07-27,97,Kasur Karpet Lipat,Home & Living,1,90000,90000,63000,63000,27000,30.0,Normal
2024-07-27,34,Rok Wanita Denim,Clothing & Fashion,1,75000,75000,58000,58000,17000,22.67,Normal
2024-07-27,82,Kondisioner Rambut,Kecantikan & Perawatan,1,25000,25000,18000,18000,7000,28.0,Normal
2024-07-27,17,Kipas Angin Standing,Elektronik,1,120000,120000,92000,92000,28000,23.33,Normal
2024-07-27,46,Earphone In-Ear,Elektronik,1,25000,25000,17000,17000,8000,32.0,Normal
2024-07-27,99,Speaker Mini Bluetooth,Elektronik,1,50000,50000,35000,35000,15000,30.0,Normal
2024-07-28,34,Rok Wanita Denim,Clothing & Fashion,1,75000,75000,57000,57000,18000,24.0,Normal
2024-07-28,105,Tempat Tisu Meja,Home & Living,1,12000,12000,8000,8000,4000,33.33,Normal
2024-07-28,5,Headphone Earbuds,Elektronik,1,45000,45000,35000,35000,10000,22.22,Normal
2024-07-28,19,Magic Com Mini,Alat Rumah Tangga,1,130000,130000,96000,96000,34000,26.15,Normal
2024-07-28,77,Baterai AA isi 4pcs,Sembako,1,25000,25000,17000,17000,8000,32.0,Normal
2024-07-28,98,Kipas Angin DC,Elektronik,1,40000,40000,31000,31000,9000,22.5,Normal
2024-07-29,2,Power Bank 2000mAh,Elektronik,1,35000,35000,27000,27000,8000,22.86,Normal
2024-07-29,13,Tempat Makan Plastik,Perlengkapan Rumah,6,10000,60000,7000,42000,18000,30.0,Normal
2024-07-29,92,Oximeter,Kesehatan,1,130000,130000,92000,92000,38000,29.23,Normal
2024-07-30,1,Lampu LED 5W,Elektronik,3,15000,45000,11000,33000,12000,26.67,Normal
2024-07-30,23,Tas Belanja Lipat,Aksesori Umum,4,10000,40000,7000,28000,12000,30.0,Normal
2024-07-30,17,Kipas Angin Standing,Elektronik,1,120000,120000,95000,95000,25000,20.83,Normal
2024-07-30,82,Kondisioner Rambut,Kecantikan & Perawatan,2,25000,50000,18000,36000,14000,28.0,Normal
2024-07-30,116,Kabel Data USB A to C,Aksesori Umum,3,15000,45000,10000,30000,15000,33.33,Normal
2024-07-30,99,Speaker Mini Bluetooth,Elektronik,1,50000,50000,37000,37000,13000,26.0,Normal
2024-07-30,36,Kacamata Hitam Fashion,Clothing & Fashion,1,40000,40000,30000,30000,10000,25.0,Normal
2024-07-31,23,Tas Belanja Lipat,Aksesori Umum,6,10000,60000,7000,42000,18000,30.0,Normal
2024-07-31,21,Set Sendok Garpu Emas,Perlengkapan Rumah,3,15000,45000,11000,33000,12000,26.67,Normal
2024-07-31,66,Buku Tulis 100 Lembar,Edukasi & Hobi,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-31,115,USB Flashdisk 32GB,Aksesori Umum,1,50000,50000,36000,36000,14000,28.0,Normal
2024-07-31,64,Kasur Busa Tipis,Alat Rumah Tangga,1,110000,110000,86000,86000,24000,21.82,Normal
2024-07-31,89,Hand Sanitizer 60ml,Kesehatan,5,10000,50000,7000,35000,15000,30.0,Normal
2024-07-31,106,Tempat HP Rotan,Home & Living,3,25000,75000,19000,57000,18000,24.0,Normal
2024-07-31,24,Payung Lipat Transparan,Aksesori Umum,2,25000,50000,17000,34000,16000,32.0,Normal
2024-07-31,68,Vas Bunga Plastik,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Normal
2024-08-01,44,Keyboard Mechanical,Elektronik,1,150000,150000,109000,109000,41000,27.33,Normal
2024-08-01,49,Flashdisk 64GB,Elektronik,1,120000,120000,86000,86000,34000,28.33,Normal
2024-08-01,62,Gelas Minum Plastik,Perlengkapan Rumah,6,8000,48000,5000,30000,18000,37.5,Normal
2024-08-01,106,Tempat HP Rotan,Home & Living,2,25000,50000,18000,36000,14000,28.0,Normal
2024-08-01,98,Kipas Angin DC,Elektronik,1,40000,40000,29000,29000,11000,27.5,Normal
2024-08-01,99,Speaker Mini Bluetooth,Elektronik,1,50000,50000,38000,38000,12000,24.0,Normal
2024-08-01,98,Kipas Angin DC,Elektronik,1,40000,40000,31000,31000,9000,22.5,Normal
2024-08-01,103,Kotak Obat Plastik,Home & Living,2,18000,36000,12000,24000,12000,33.33,Normal
2024-08-01,64,Kasur Busa Tipis,Alat Rumah Tangga,1,110000,110000,83000,83000,27000,24.55,Normal
